Mixture,Type,Activated dendritic cell,CD56bright natural killer cell,CD56dim natural killer cell,Central memory CD4 T cell,Central memory CD8 T cell,Effector memeory CD8 T cell,Gamma delta T cell,Immature  B cell,Immature dendritic cell,Macrophage,Mast cell,MDSC,Monocyte,Natural killer cell,Plasmacytoid dendritic cell,Regulatory T cell,T follicular helper cell,Type 1 T helper cell,Type 2 T helper cell
TCGA.50.5068.01A.01R.1628.07,Wild,0.891914773,0.96683847,1.004062718,1.135441762,0.957432162,0.924074069,0.952333179,0.935426797,1.012917412,0.830843482,0.91557194,1.112066269,1.033479967,0.984284436,0.942181284,1.027366057,0.897741319,0.904494083,0.931570848
TCGA.69.7980.01A.11R.2187.07,Wild,0.816460859,0.957534873,1.003692538,1.120176693,0.970896628,0.979147066,0.931185784,0.793260525,0.983626051,0.809002507,0.856781786,1.069831373,0.966285413,0.957671783,0.938559752,0.969697637,0.849006872,0.851267105,0.847005205
TCGA.86.8585.01A.11R.2403.07,Wild,0.797437162,0.941878407,1.035791612,1.141596802,0.938549237,0.9157693,0.952341951,0.90207586,0.955191548,0.81067049,0.779536105,1.138132864,0.981339275,0.926208451,0.932660358,0.993007601,0.814004987,0.847213177,0.833311861
TCGA.78.7542.01A.21R.2066.07,Wild,0.823173277,0.97004815,0.98461896,1.147155469,0.948956567,0.911040854,0.942595264,0.778234708,0.983645674,0.688860887,0.675614409,1.01032106,0.963437271,0.915865952,0.930599459,0.920545054,0.80279835,0.812505344,0.881562827
TCGA.05.4250.01A.01R.1107.07,Wild,0.855588476,0.965954653,1.05083466,1.132505164,1.025433914,0.974593148,0.965570957,0.81229856,0.99769562,0.833969811,0.834860976,1.086072426,1.005448401,0.992735258,0.9619634,1.046687454,0.887997365,0.906337567,0.875698297
TCGA.38.4630.01A.01R.1206.07,Wild,0.722676044,0.959960101,0.980496579,1.070079261,0.904013397,0.832963948,0.903991076,0.640905385,0.911781467,0.678650658,0.678997669,0.953427442,0.880207597,0.915446168,0.988861014,0.969716948,0.763690043,0.756420508,0.818584558
TCGA.05.4418.01A.01R.1206.07,Wild,0.841966932,0.94900208,1.032036659,1.132561345,0.989406804,0.944342814,0.974911126,0.87913309,0.972015365,0.848935238,0.776355739,1.108146572,0.984745053,0.921651046,0.983790783,0.99146867,0.845369687,0.88999407,0.916854694
X,Wild,0.818993257,0.943980973,1.010596333,1.119141977,0.968053979,0.906225361,0.928060586,0.876263266,0.958597756,0.79934118,0.735794215,1.106809983,0.978448052,0.963100933,0.947630216,0.99165938,0.821092658,0.860204436,0.885135515
TCGA.55.7995.01A.11R.2187.07,Wild,0.817042248,0.975302243,1.045020914,1.123132658,0.998129101,0.973237228,0.935846985,0.926480922,1.035639318,0.820422076,0.719166121,1.148961022,0.998764706,0.972226002,0.976314628,1.029713359,0.862461074,0.888322681,0.857163335
TCGA.55.7284.01B.11R.2241.07,Wild,0.836085557,0.954940381,1.030307053,1.135184092,1.017596446,0.961073841,0.955926627,0.7789515,1.000219456,0.832666785,0.889516153,1.077410633,0.977896552,0.987806598,0.980471346,0.972538558,0.872669715,0.862819035,0.894659648
TCGA.55.6979.01A.11R.1949.07,Wild,0.839117124,0.976950598,1.002930125,1.143317311,1.005926453,0.98530158,0.977865279,0.904511285,1.012139552,0.846887744,0.885172944,1.16192396,0.991355101,1.000370049,0.982999783,1.086738981,0.910173329,0.92241286,0.939100772
TCGA.62.A472.01A.11R.A24H.07,Wild,0.81578277,0.951664102,1.064123341,1.123730126,0.952439196,0.951379122,0.94870589,0.769348823,1.001533518,0.783639599,0.788686875,1.075698471,0.978614365,0.933387829,0.937140422,0.983492711,0.837127472,0.830748565,0.877515662
TCGA.55.8204.01A.11R.2241.07,Wild,0.81380298,1.000209513,0.970594178,1.134805459,0.996948905,0.899911366,0.90440648,0.803693216,1.009337263,0.797379955,0.789772366,1.034369474,0.956758567,0.936955492,0.986060572,0.954253077,0.805757646,0.835923925,0.897878061
TCGA.62.8398.01A.11R.2326.07,Wild,0.825307696,0.949173658,1.024332636,1.125822049,0.993927973,0.917219255,0.951177829,0.759545447,0.967436041,0.829448297,0.773915003,1.050411233,1.012356905,0.923881035,0.957522666,0.992323321,0.846463691,0.868888146,0.949582863
TCGA.MP.A4TI.01A.21R.A24X.07,Wild,0.899589762,0.998704868,1.020172913,1.159449068,1.041476265,1.026665635,0.990474318,0.913187521,0.994114207,0.919806998,0.861241815,1.186342075,1.014241321,1.021278573,0.990374881,1.134368674,0.905440214,0.925881593,0.912445095
TCGA.44.2656.01A.02R.0946.07,Wild,0.891810289,0.964147805,1.074054023,1.143039158,1.0384141,1.011492807,0.965393747,0.941733074,1.034437858,0.866886553,0.889698987,1.137393237,1.02245175,0.976685232,0.961527067,1.063742592,0.87689911,0.879268395,0.891172974
