Mixture,Type,Activated B cell,Activated CD4 T cell,Activated CD8 T cell,Activated dendritic cell,CD56bright natural killer cell,CD56dim natural killer cell,Central memory CD4 T cell,Central memory CD8 T cell,Effector memeory CD4 T cell,Effector memeory CD8 T cell,Eosinophil,Gamma delta T cell,Immature  B cell,Immature dendritic cell,Macrophage,Mast cell,MDSC,Memory B cell,Monocyte,Natural killer cell,Natural killer T cell,Neutrophil,Plasmacytoid dendritic cell,Regulatory T cell,T follicular helper cell,Type 1 T helper cell,Type 17 T helper cell,Type 2 T helper cell
TCGA.05.5423.01A.01R.1628.07,Wild,0.823766298,0.912244078,1.06886462,0.898629142,0.978059414,0.983779145,1.123423892,1.02154753,0.842570064,0.922251129,0.728669144,0.973802312,0.86630681,1.046612271,0.886007529,0.936769844,1.118583729,0.685285343,1.031768873,0.958233123,0.804774778,0.67609935,0.973507702,1.034754249,0.887734706,0.888723066,0.753142306,0.901917957
TCGA.05.5420.01A.01R.1628.07,Wild,0.949212214,1.023167572,1.135709242,0.896536739,0.979475556,1.010258591,1.134316834,1.005763758,0.862346399,0.986889132,0.66017813,0.985055557,0.969301643,1.008481813,0.943730096,0.903741691,1.168995007,0.752143345,1.057452664,0.957395132,0.855998083,0.771843884,0.990472081,1.052743173,0.885845131,0.926759941,0.76611415,0.933941346
TCGA.62.A46Y.01A.11R.A24H.07,Wild,0.767781266,0.886591849,1.045425336,0.900102382,0.950382941,0.980650558,1.132475144,0.990987204,0.819376835,0.937008799,0.671176352,0.967194486,0.817213953,1.056334991,0.831911193,0.822745705,1.109561855,0.701554955,1.004373664,0.963651558,0.733342544,0.634561963,0.975414798,1.016393006,0.845369993,0.845463074,0.708043974,0.871171465
TCGA.05.4384.01A.01R.1755.07,Wild,0.646231868,0.800135871,0.944975903,0.85346441,0.921791354,1.019503736,1.119331129,1.000858439,0.818237294,0.936893932,0.674582866,0.969692815,0.734808906,1.006855898,0.81657186,0.867820693,1.065254532,0.658814475,0.999226655,0.936211271,0.750797156,0.701047718,0.952677588,0.9874128,0.834601066,0.835009217,0.717226574,0.851214567
TCGA.97.A4M1.01A.11R.A24X.07,Wild,0.64091673,0.712598726,0.988684484,0.837324832,0.955593744,1.00959862,1.113820363,0.96419533,0.82028368,0.931295784,0.671051501,0.948083701,0.711158743,1.019506604,0.853618409,0.890454983,1.071251494,0.623100831,0.993349794,0.955678301,0.75792102,0.608741433,0.988556027,0.962004104,0.836194105,0.836376538,0.671125443,0.817053238
TCGA.95.7567.01A.11R.2066.07,Wild,0.790628625,0.94925288,1.033894528,0.806983169,0.954449361,1.034624152,1.130427028,0.987533207,0.813921063,0.912711038,0.587752154,0.942581746,0.825257948,0.940843613,0.734495216,0.752655027,1.061672685,0.734298053,0.972414928,0.958685059,0.777810798,0.597824638,0.929666982,0.982335735,0.838708285,0.853955398,0.739154417,0.876519151
TCGA.55.7910.01A.11R.2170.07,Wild,0.706952413,0.909130547,0.917321654,0.732569404,0.891424803,1.03468125,1.079625806,0.933494305,0.759895644,0.805781507,0.669344857,0.849442771,0.74034472,1.059074765,0.691922852,0.704993663,0.999241505,0.699497964,0.948778378,0.914768008,0.685149038,0.596204768,0.943004237,0.861287758,0.703160691,0.772859353,0.702525771,0.873952723
TCGA.55.8302.01A.11R.2326.07,Wild,0.786660012,0.897272302,1.005309362,0.81392704,0.950859095,1.06538723,1.12597013,0.995264902,0.812536152,0.975551666,0.573715304,0.950695981,0.823953231,0.991824453,0.798528641,0.787000227,1.068681954,0.705483261,0.984827589,0.951872282,0.740880583,0.615578031,0.954980063,0.976835032,0.822115391,0.845052987,0.718751591,0.849459774
TCGA.MN.A4N5.01A.11R.A24X.07,Wild,0.727147296,0.912391504,1.053473407,0.799481043,0.968061074,1.036940581,1.124554199,0.944193055,0.777175877,0.954488775,0.595850416,0.904210589,0.76231153,0.970122215,0.748353552,0.735274268,1.060734732,0.633600147,0.96696357,0.930723658,0.758091537,0.561693384,0.931381163,0.919360043,0.83943028,0.846318937,0.73614646,0.844901459
TCGA.95.A4VK.01A.11R.A262.07,Wild,0.864428762,0.87430674,1.042713471,0.776006223,0.931817676,1.01597312,1.1208218,0.894528762,0.765663778,0.924890799,0.609479395,0.874458739,0.851376408,0.92954178,0.749541863,0.704760006,1.042956196,0.656150258,0.969361306,0.928884678,0.703663523,0.626072717,0.911043311,0.897311745,0.802054004,0.845423852,0.676306021,0.847306868
TCGA.95.8494.01A.11R.2326.07,Wild,0.583698174,0.901385371,0.948323773,0.859783226,0.923896228,1.012883515,1.10832766,1.00159013,0.831717027,0.937456441,0.676188327,0.925630014,0.715683822,0.983013859,0.76783739,0.755602539,1.079220499,0.717780724,0.976486487,0.918821399,0.738030081,0.592858854,0.947042092,0.994964007,0.824299781,0.811832615,0.684289082,0.832198328
TCGA.75.7027.01A.11R.1949.07,Wild,0.684125571,0.898690013,0.950398147,0.788347549,0.936291312,1.011877763,1.122564975,0.968085656,0.862146402,0.852318648,0.586771183,0.919173262,0.72998765,0.948421723,0.762694098,0.718904228,0.994841664,0.702623474,0.95110002,0.928739542,0.734768874,0.601145902,0.940388194,0.908378291,0.780620573,0.815131472,0.700817895,0.900701339
TCGA.49.4505.01A.01R.1206.07,Wild,0.827039333,0.878865345,1.050483192,0.856691474,1.004452884,1.051303713,1.135468774,1.057454393,0.829778872,0.938536419,0.704946564,0.970129491,0.855773694,1.024365848,0.856936887,0.920098279,1.114802203,0.713064595,1.027717314,0.974051927,0.809141333,0.699053126,0.986732738,1.024980785,0.882212117,0.870157431,0.713558365,0.850742571
TCGA.44.6775.01C.02R.A277.07,Wild,0.642586411,0.851949173,0.688761966,0.715248141,0.755253639,0.708252731,1.024348498,0.892425774,0.718644235,0.817611659,0.650328811,0.756843496,0.769728232,0.909593717,0.59885081,0.686123126,0.891068457,0.637299016,0.744468391,0.858291102,0.544170504,0.387719984,0.829945624,0.880226474,0.667352195,0.678428183,0.526382495,0.856727291
TCGA.55.1592.01A.01R.0946.07,Wild,0.667658984,0.85723166,0.936694089,0.816881126,0.935207674,1.003233427,1.106697886,1.018652024,0.848003821,0.871796542,0.608796184,0.949165008,0.784844191,1.050313705,0.812332534,0.884923465,1.067352751,0.70239139,0.983910502,0.950570409,0.737707245,0.608724967,0.974118782,1.012125548,0.829954547,0.827660406,0.677436383,0.830714295
TCGA.05.4397.01A.01R.1206.07,Wild,0.575272544,0.943673483,0.93349132,0.766112791,0.943691118,1.020985043,1.088411302,0.970315703,0.817721964,0.880479494,0.473051113,0.953955094,0.732306954,0.987724907,0.767368063,0.621498262,1.020913665,0.687714088,0.99546569,0.886377731,0.734138458,0.54379541,0.990013614,0.956968993,0.773022435,0.790710159,0.661246625,0.849819612
TCGA.44.2665.01A.01R.0946.07,Wild,0.620133628,0.88504256,0.949909182,0.839073289,1.004472074,0.996189754,1.138088929,1.031614164,0.849943988,0.960494689,0.567216224,0.958578609,0.703635793,0.982994129,0.856949731,0.787295319,1.121077149,0.757648406,0.971441746,0.960014591,0.760656968,0.638876008,0.967810895,1.05474803,0.858105635,0.850533126,0.728273685,0.867484417
TCGA.55.A48Z.01A.12R.A24X.07,Wild,0.725150286,0.884891014,1.002477905,0.800832324,0.946314508,1.023483186,1.112012858,1.007629642,0.80567517,0.937203313,0.560877172,0.941826725,0.780578689,0.979409394,0.763781262,0.763986462,1.088869509,0.712324904,0.950845831,0.952883913,0.742289255,0.50042138,0.966847325,1.016987253,0.827662165,0.872024812,0.707777402,0.857433185
TCGA.75.6212.01A.11R.1755.07,Wild,0.943743099,0.89042891,1.002391401,0.904664457,0.979497186,1.010632417,1.133084546,1.030626092,0.876172799,0.943695414,0.701547319,0.964654955,0.939045218,1.010816929,0.892389688,0.899082697,1.117507521,0.782736338,1.016720867,0.964388982,0.772046282,0.647998777,0.980770531,1.021374795,0.87557005,0.873581732,0.747280384,0.843427807
TCGA.44.3396.01A.01R.1206.07,Wild,0.859802242,0.982750948,1.066429753,0.87614881,0.945241104,1.016380851,1.140709355,1.041685371,0.837802405,0.989881811,0.688675896,0.969875444,0.882258097,1.000440655,0.861609469,0.856515096,1.123344621,0.735895942,0.996302931,0.97501807,0.790968587,0.780170076,1.000868705,1.069086033,0.863005633,0.879952233,0.750359342,0.880949814
TCGA.44.6775.01A.11R.A278.07,Wild,0.704262278,0.885419133,0.916145157,0.812300365,0.914509234,0.970020614,1.127722273,1.028081985,0.803526448,0.933269741,0.544369378,0.946613795,0.783962838,1.017819566,0.850425914,0.785126467,1.094055541,0.771402521,0.964480983,0.98650532,0.692511219,0.573170708,0.97127088,1.082865065,0.853386073,0.843448487,0.691125538,0.913657159
TCGA.62.8397.01A.11R.2326.07,Wild,0.724348278,0.740977833,0.934788679,0.85110621,0.949406906,1.008711445,1.098058715,0.982372654,0.827689916,0.89007791,0.660489171,0.94984677,0.801436701,1.012464506,0.837112034,0.82717503,1.080936138,0.692389604,1.00301101,0.940622443,0.747570425,0.635261054,0.993176979,0.946603876,0.843049344,0.834794482,0.7736894,0.812582757
TCGA.J2.A4AG.01A.11R.A24H.07,Wild,0.912421322,0.942970869,1.059377322,0.884188768,0.960280347,1.052558882,1.133507709,1.008678197,0.816316921,0.948976169,0.727886456,0.948915255,0.925324662,0.988976313,0.816211164,0.897267791,1.087685218,0.735164887,1.007369269,0.960691732,0.797934647,0.617831662,0.964686056,1.020765109,0.880021446,0.879149071,0.773997396,0.904277309
TCGA.44.6775.01A.11R.1858.07,Wild,0.770573371,0.902846767,0.974363515,0.877718608,0.964456659,1.000656205,1.13967399,1.06531039,0.85889997,0.953751502,0.603584388,0.982462196,0.828088394,1.03888359,0.899518347,0.84561492,1.121140929,0.779773066,0.997936163,1.003520629,0.787324225,0.675974922,1.002878678,1.098152142,0.886104792,0.889148437,0.725373003,0.922157669
TCGA.93.7348.01A.21R.2039.07,Wild,0.844364669,0.858547827,0.982868295,0.821952092,0.969890013,0.998772587,1.12480712,1.016755374,0.805923052,0.894131078,0.729564105,0.889045983,0.851221362,1.001214383,0.766479537,0.817461841,1.039668442,0.71011152,0.975812978,0.947152842,0.732269159,0.609677506,0.959799836,0.961000609,0.824449117,0.861586958,0.761599004,0.868429057
TCGA.64.5775.01A.01R.1628.07,Wild,0.551929517,0.910941959,0.892208556,0.834314179,0.947214176,0.902737208,1.122957407,1.032690682,0.842750633,0.86267937,0.545327465,0.976099571,0.724488039,0.962042785,0.821284361,0.752987633,1.049297999,0.742258716,0.963732469,0.953923282,0.790603089,0.528317326,0.983813535,0.977381296,0.81836061,0.813024639,0.666607911,0.847363537
TCGA.78.7153.01A.11R.2039.07,Wild,0.765944422,0.831967752,1.000750471,0.752112145,0.960587024,1.029506199,1.103855231,0.899413063,0.756676551,0.851627328,0.57068313,0.876720579,0.7416686,0.946947331,0.724939716,0.706258746,0.975104005,0.718408353,0.944081982,0.930862713,0.710434372,0.457848113,0.897962091,0.838400643,0.774970051,0.816481566,0.724100224,0.876446755
TCGA.78.7149.01A.11R.2039.07,Wild,0.680686422,0.756264733,0.949836067,0.770932522,0.921582756,1.040912998,1.102569654,0.934544008,0.799046163,0.842435803,0.650012861,0.882620948,0.68735518,0.938823785,0.714350032,0.695127793,0.966029124,0.626502478,0.971306518,0.91342974,0.746451829,0.58877217,0.917149267,0.820484514,0.749919407,0.812527253,0.722636533,0.790597117
TCGA.MP.A4T8.01A.11R.A24X.07,Wild,0.589123149,0.852808641,0.917533282,0.804744035,0.955730444,1.090688071,1.104671104,1.00404817,0.827912499,0.867392295,0.583292428,0.902049027,0.605957473,0.962773954,0.694491829,0.703877362,0.977969682,0.723727889,0.962511155,0.910367898,0.732847974,0.654686968,0.937260843,0.897152424,0.764518445,0.805501463,0.682404614,0.85645604
TCGA.44.2661.01A.01R.1107.07,Wild,0.933978503,0.929038009,1.111025327,0.918902757,0.992869565,0.998461233,1.141798254,1.021522259,0.876818588,0.979977336,0.707515361,0.979085782,0.960249124,1.040213269,0.929882858,0.974293895,1.157769033,0.729931185,1.016316744,0.989297776,0.80405681,0.706211066,0.997805645,1.084809645,0.914321721,0.91085971,0.754823608,0.876482797
TCGA.44.2656.01B.06R.A277.07,Wild,0.561366379,0.920363327,0.873575813,0.727843452,0.785105562,0.802234726,1.046770728,0.892402198,0.7428364,0.897835295,0.571245994,0.806203249,0.793861842,0.889496026,0.568756558,0.66160285,0.943060623,0.577753806,0.807254809,0.867603981,0.609274718,0.33034359,0.810172209,0.908022761,0.691933203,0.672960269,0.489118044,0.798735524
TCGA.73.4658.01A.01R.1755.07,Wild,0.792875626,0.957556202,1.051262356,0.910111493,0.971937331,1.060379904,1.139972339,1.040875151,0.879528564,0.971447455,0.734260544,0.977704597,0.871817263,1.023777926,0.892813209,0.936079803,1.141966922,0.765496221,1.039318639,1.019368686,0.817594929,0.736451807,0.986393372,1.094590791,0.91965014,0.917608708,0.793526487,0.878057233
TCGA.44.6778.01A.11R.1858.07,Wild,0.915882941,1.021892304,1.104729259,0.870145514,0.95725429,1.003351639,1.132099403,1.0184117,0.90095982,1.009664353,0.706993039,0.973894447,0.990694138,1.020095614,0.887010892,0.967233831,1.157237354,0.801006889,1.006408545,1.023176064,0.830444571,0.703269669,0.988203635,1.097071604,0.91961428,0.882584759,0.722426592,0.941280164
TCGA.44.7670.01A.11R.2066.07,Wild,0.721730496,0.925060452,0.931370188,0.800883422,0.948615983,1.044456657,1.102658776,0.955701639,0.794364873,0.824185734,0.61828924,0.914719962,0.749668067,0.995445715,0.752356318,0.747862569,0.952887769,0.762247801,0.957383692,0.91290053,0.729787083,0.560492417,0.976565018,0.954031183,0.792446283,0.826265685,0.716354458,0.883946345
TCGA.55.8205.01A.11R.2241.07,Wild,0.851500435,1.007528049,1.08849993,0.884911273,0.958421923,0.988080425,1.135284224,1.034522475,0.85670097,1.008690622,0.692073645,0.979835818,0.940229791,1.01292761,0.891897119,0.843163026,1.17925807,0.759178421,1.020571317,1.001542437,0.857797282,0.673809239,0.98746353,1.091107826,0.915102339,0.9251408,0.739228307,0.916258566
TCGA.55.8512.01A.11R.2403.07,Wild,0.612778993,0.711803966,0.937552119,0.810969722,0.950134862,1.009440364,1.077106496,0.972724526,0.802779944,0.86544325,0.726323149,0.912689401,0.708722952,1.014963886,0.764954158,0.811393127,0.991750658,0.614135639,0.956746168,0.945436253,0.741651521,0.800152315,1.013546153,0.906370315,0.792349362,0.796291073,0.678742474,0.789047055
TCGA.78.8660.01A.11R.2403.07,Wild,0.804169701,0.96923569,1.099062891,0.848914256,0.938973267,0.97655563,1.125707792,0.990742144,0.837920208,0.97917694,0.646438951,0.953187483,0.861302629,1.003461925,0.857898806,0.82605248,1.107795479,0.774093389,0.983704466,0.970570118,0.828123487,0.565881987,0.931568388,1.035917938,0.862367399,0.874138355,0.728908804,0.902100885
TCGA.44.A47B.01A.11R.A24H.07,Wild,0.613094536,0.910769315,1.025591121,0.786270247,0.956716048,1.047528764,1.111078529,0.971388873,0.83770227,0.928005066,0.636306115,0.909025715,0.736538552,0.965469503,0.748143227,0.780614235,1.045415733,0.667893481,0.959241623,0.94667934,0.771575127,0.446860373,0.936389966,0.969453481,0.826710673,0.813658045,0.686805328,0.839361309
TCGA.50.5946.01A.11R.1755.07,Wild,0.443380512,0.853749065,0.889018701,0.68428771,0.910157499,1.0093619,1.066473384,0.918134704,0.732035951,0.826627734,0.492655387,0.867864708,0.574246452,0.932575467,0.569557702,0.657836406,0.891196708,0.622048375,0.889141417,0.920038823,0.619663308,0.402544298,0.896581609,0.844146068,0.756461177,0.731982399,0.688979367,0.865596896
TCGA.38.4631.01A.01R.1755.07,Wild,0.713570741,0.94121632,1.008838306,0.795765753,0.927628333,1.037040768,1.084535587,0.987511239,0.811919409,0.826956618,0.587719774,0.939990648,0.775274333,0.978314916,0.79088801,0.75308638,1.018358911,0.695358401,0.996999256,0.93144083,0.720416484,0.755300768,0.980229474,0.902059663,0.761475139,0.828449618,0.751599737,0.836871987
TCGA.64.5778.01A.01R.1628.07,Wild,0.909757868,0.982859989,1.12914064,0.832645616,0.96231124,0.980229921,1.128656172,0.921620529,0.81343761,0.974460721,0.656614344,0.929125475,0.910286181,0.973246989,0.803708782,0.759571898,1.103944921,0.644047306,0.964063024,0.937417317,0.760960268,0.567754445,0.938152865,0.960032851,0.875921387,0.865931113,0.749687208,0.915499871
TCGA.86.7954.01A.11R.2187.07,Wild,0.798189739,0.936006899,1.051250128,0.841304366,0.983258073,1.032958724,1.121565767,1.010903527,0.818195186,0.953272542,0.640944903,0.943206469,0.844121809,1.013302878,0.851798347,0.836405003,1.138291487,0.64935747,1.00683777,0.973348441,0.76972244,0.663656664,0.950216601,1.037108173,0.887161668,0.87918382,0.720943246,0.88164249
TCGA.50.5066.01A.01R.1628.07,Wild,0.899753189,1.016918296,1.116291452,0.871848712,0.960302978,1.015945832,1.132544813,1.011712023,0.853718484,0.951020911,0.674400304,0.981598803,0.935761742,0.996609062,0.893909241,0.894065303,1.139977215,0.768028922,0.999793664,0.976677356,0.859826394,0.638216826,0.965021312,1.067454906,0.898709817,0.906793379,0.708427124,0.916597066
TCGA.55.6543.01A.11R.1755.07,Wild,0.704312149,0.823653025,0.96832576,0.867833796,0.94119362,1.018050539,1.113136924,1.024408853,0.830742286,0.930378199,0.673586715,0.979734689,0.780460883,1.00600872,0.850492574,0.867753703,1.101662535,0.683563082,0.980013341,0.975110315,0.758866173,0.759215972,0.991187671,1.029183347,0.847304194,0.86149913,0.74124693,0.857655978
TCGA.73.7499.01A.11R.2187.07,Wild,0.845447575,0.963245542,1.107943844,0.818930462,0.986668856,1.029705302,1.127654743,0.95566411,0.808848334,0.929067597,0.572596369,0.948853784,0.859336495,0.963984639,0.813081684,0.751565215,1.107320589,0.721276843,0.967293607,0.98340895,0.763240639,0.653193306,0.93791863,1.002127509,0.84127328,0.888621561,0.681266582,0.877937571
TCGA.44.3918.01A.01R.1107.07,Wild,0.856767187,0.946670093,1.112173478,0.849841334,0.999055916,1.086619326,1.136117634,1.009629202,0.825002881,1.003627449,0.664090373,0.987468419,0.926359059,1.00439449,0.865998717,0.860448732,1.14303529,0.726893299,0.976536695,0.99367722,0.839484991,0.691935309,0.952407272,1.053909091,0.895537139,0.912006428,0.782115559,0.877297604
TCGA.62.8399.01A.21R.2326.07,Wild,0.686368194,0.886995366,0.947389921,0.818794392,0.911933875,0.988307972,1.092032892,0.987700107,0.819989192,0.854036542,0.709459344,0.934836852,0.760244458,1.026243149,0.776460729,0.875646558,1.050493664,0.693949859,0.956062502,0.921041663,0.730581323,0.705384953,0.964416447,0.941727687,0.813702801,0.823390079,0.676977171,0.839240108
TCGA.55.7283.01A.11R.2039.07,Wild,0.666956988,0.888614918,1.028335662,0.8484915,0.979880501,1.025229389,1.114463666,1.00955119,0.813303565,0.915576973,0.695575446,0.960099514,0.721740848,1.009052465,0.803957851,0.89601318,1.060320976,0.699117226,0.991685021,0.967119683,0.774143628,0.68051727,0.958664008,0.969168888,0.874536505,0.846251369,0.715586242,0.900242069
TCGA.75.6205.01A.11R.1755.07,Wild,0.903354955,0.997624331,1.100273241,0.866139449,0.979817685,1.003201693,1.142087722,1.071283639,0.884169467,1.009435423,0.715574639,0.971558907,0.941566319,1.024389221,0.915539795,0.906636784,1.168173179,0.819928139,1.0159878,1.000110506,0.862090566,0.659353176,0.983730593,1.094974988,0.930696376,0.935400964,0.755974025,0.921696174
TCGA.50.6593.01A.11R.1755.07,Wild,0.740450667,0.880585501,0.91932046,0.852557308,0.953064456,1.087564811,1.133949933,1.029306108,0.845337291,0.929727126,0.654028963,0.949202473,0.802976416,1.053145954,0.836418542,0.807303832,1.083478919,0.745170605,1.004228873,0.994944419,0.763052927,0.675979634,0.962869401,1.025831383,0.891076923,0.866780314,0.763782943,0.841421354
TCGA.44.3918.01A.01R.A278.07,Wild,0.757695082,0.980615372,1.0242434,0.755007012,0.900431785,0.962171338,1.10706956,0.923290733,0.787583695,0.888791867,0.613540309,0.914911274,0.875077135,0.947417171,0.738753213,0.779056277,1.064590962,0.696865693,0.842887594,0.964103123,0.710148068,0.549867115,0.862297719,0.993083487,0.758185778,0.812721996,0.685804695,0.877596063
TCGA.49.AAQV.01A.11R.A39D.07,Wild,0.854836244,0.909873903,1.034337027,0.829284329,0.998466771,1.035005163,1.111508042,0.934727807,0.776361607,0.932063635,0.612933213,0.904808583,0.832970843,1.01515959,0.750426634,0.748085807,1.070475701,0.690442195,1.000421833,0.922935349,0.750883341,0.674713,0.955947886,0.938349808,0.808485174,0.847263622,0.743976776,0.866988405
TCGA.38.4626.01A.01R.1206.07,Wild,0.677672051,0.880541878,0.980110928,0.861684853,0.969822204,0.981754413,1.13766934,1.100452836,0.883211765,0.966393744,0.742521985,1.006639508,0.774013589,1.065440209,0.954251571,0.959562661,1.144303351,0.710384055,1.035244437,0.995968009,0.859217554,0.824649486,1.034770667,1.051745669,0.894229433,0.880325935,0.71856829,0.896359523
TCGA.95.7562.01A.11R.2241.07,Wild,0.677785008,0.923919619,0.98373107,0.806429055,0.958183757,0.957983972,1.09879075,0.997502859,0.835162798,0.887468104,0.595149278,0.91580818,0.783930257,1.009322947,0.729852793,0.779810949,1.066727146,0.721092761,0.952780465,0.94250861,0.730406389,0.587718083,0.942988728,0.973941217,0.854352032,0.840223085,0.670452683,0.909168807
TCGA.69.7760.01A.11R.2170.07,Wild,0.534619669,0.822348278,0.825463166,0.708699455,0.951867091,0.992970539,1.086024362,0.958908137,0.749795699,0.809639582,0.55447619,0.916683526,0.547781795,0.921790066,0.676899112,0.706175612,0.914837529,0.64098193,0.952430603,0.929968431,0.651468549,0.476472625,0.92556553,0.857152921,0.722037227,0.737113512,0.681071643,0.842377869
TCGA.71.8520.01A.11R.2403.07,Wild,0.610299548,0.861613503,0.913289419,0.816603167,0.959136116,1.01521025,1.111108371,1.043342077,0.812565948,0.901074924,0.579252862,0.922362589,0.686793175,0.982302291,0.758129382,0.824033945,1.007524765,0.723508815,0.984235797,0.943036621,0.700880237,0.554471774,0.949972057,0.956503293,0.841046612,0.839486817,0.762016181,0.903479737
TCGA.55.8614.01A.11R.2403.07,Wild,0.711442563,0.880061363,0.955489419,0.768923189,0.993418769,0.987402629,1.115414283,0.985821821,0.808908546,0.881090042,0.671813856,0.898779927,0.757092665,1.004590832,0.7518716,0.839371156,1.002311575,0.724290828,0.977717902,0.949806346,0.76416205,0.631044948,0.956187682,0.952518222,0.814824684,0.805038853,0.698275652,0.876004191
TCGA.50.5935.01A.11R.1755.07,Wild,0.726155107,0.880572428,1.024928687,0.834654045,0.960859299,1.003958281,1.125247175,0.978251243,0.798827433,0.929814419,0.624251162,0.940295219,0.787163951,1.016721213,0.800927401,0.795344227,1.093528625,0.724164318,1.00285072,0.959307907,0.783455844,0.593856029,0.921215034,0.989753226,0.85551141,0.886044709,0.76389913,0.875391022
TCGA.95.7043.01A.11R.1949.07,Wild,0.65198074,0.814501454,0.940852487,0.733771624,0.847395911,0.927249714,1.058270015,0.896076096,0.714338689,0.803527012,0.583013032,0.842737528,0.649980264,0.983017151,0.750992022,0.631255644,0.924869648,0.7157159,0.938041322,0.902303006,0.69731264,0.479822969,0.929429697,0.788812133,0.746723627,0.792288599,0.699890582,0.822339995
TCGA.44.7660.01A.11R.2066.07,Wild,0.671571982,0.885572993,0.959430154,0.742928541,0.919139955,1.020857145,1.091295364,0.896882407,0.757851907,0.821211829,0.454249754,0.874421126,0.739518369,0.955236741,0.70690457,0.544749783,1.001459244,0.696952373,0.940997286,0.898880125,0.71385804,0.453652054,0.92385378,0.89161853,0.762548947,0.786756315,0.66349816,0.819897833
TCGA.MP.A4T7.01A.11R.A24X.07,Wild,0.72367255,0.891861905,0.994196435,0.813064109,0.953856876,1.045737132,1.12681414,0.965663285,0.799472769,0.934412188,0.683577131,0.934316178,0.773279055,0.989110118,0.84180147,0.793469327,1.066923087,0.673314126,0.976515308,0.924595644,0.760394526,0.699505652,0.954160267,0.967314925,0.825791063,0.838628095,0.734663232,0.908416658
TCGA.78.7155.01A.11R.2039.07,Wild,0.549818072,0.880732927,0.942209203,0.737029797,0.952215103,0.960063889,1.050380989,0.892529933,0.808382048,0.8326435,0.521348772,0.886021689,0.608907746,0.962055188,0.706641453,0.791109653,0.932733557,0.720712058,0.918510096,0.879819825,0.720043515,0.393599442,0.921788367,0.895418172,0.756833396,0.77529358,0.601651097,0.856005104
TCGA.95.A4VN.01A.11R.A262.07,Wild,0.808464817,0.998891202,1.086977752,0.840511875,0.948109164,1.026025622,1.132843352,1.015217544,0.821493431,0.984521547,0.677678042,0.944398431,0.861165862,1.032636577,0.839073825,0.856484846,1.128824322,0.733470773,1.002781753,0.966792365,0.819501405,0.700536438,0.974053739,1.036865646,0.882114126,0.881635511,0.756050538,0.888806494
